x-coordinate,y-coordinate
-3.3466819834233563,-1.406374619724821
-4.241028062394557,-0.6436286593003052
-4.422178818197493,0.41332894042766094
-2.7615515665994286,-1.1145014162478841
-3.969257115566636,3.0976719433388116
-3.1976108257185607,2.850582797325805
-2.1611002757922804,-1.119255813520264
-4.195873241946983,3.3970378102753247
-2.5877830212862505,-1.399045688464321
-3.8608120710065013,1.9564452596396151
-3.0010286581214705,-2.6587908968636684
-3.2684260379886085,-2.6293053675690508
-2.9146750198983966,2.53042129475329
-4.947178181056795,0.2958835569972037
-2.994542665432092,-0.7137926483762896
-3.6771357976194357,2.9565543222612027
-3.697100958738621,2.6580162132290224
-3.00618473032036,0.9431144037362689
-2.2090623553280766,0.7340373780125903
-2.6702652335531494,-0.01677987023964095
-3.637566120034102,2.526537400666999
-2.5971765254514634,-2.057685385582817
-2.816285222472151,1.283329559300719
-3.739846081295572,2.3863562745101783
-4.223758480284822,0.27977784126094285
-3.926493743730443,-0.2612462323175337
-3.753904102427171,-4.342624836731984
-1.9631016229835268,-0.06632368855409186
-2.5262458245332313,1.7532861918179106
-3.178746294471147,1.394899022232121
-2.784765281816374,1.135974213738147
-4.736949702766338,-2.0000591926027624
-2.460392373437355,0.5046140440113891
-2.8599629597610625,-3.1669093078126016
-2.5470926263979257,0.17050445954969676
-2.4546916988085914,-1.5813163097328116
-3.9150033978956515,-3.9013555334514445
-2.978298120765516,-2.147047531841871
-3.616170234872855,1.5482186900699173
-2.550428737141001,0.3326880282574843
-3.1999511736507738,2.163343947032864
-3.6069155027319213,3.1095758818340644
-3.060403488418826,-0.5593008634961966
-4.536966503255176,-0.43919529306125693
-2.469430505348805,1.8126648547576019
-3.2608893268306427,-1.1505194745830796
-3.778285271835973,1.5314964911510083
-3.022326205173619,1.4676593208812068
-2.7664011575157765,-2.5478837214940686
-3.7438965334585976,-1.0850303583178333
-3.087135471036195,-1.551441305383695
-2.883063343061694,-1.0738625421399153
-2.111028189656003,1.7997114415174023
-3.4767496359304246,2.3081372134202778
-4.273316171437936,1.7665333426634888
-3.211384221644563,0.631048042581464
-3.611371893278884,1.8465334123077244
-2.8984132459507834,1.8126477915825938
-2.969146466271565,-0.8575680752606094
-3.1022347120769957,-2.319260251786089
-1.936877907791009,2.1253944125490922
